Gender, Age, Job, Zodiac, AvgPostLength, AvgWordLength, AvgPostFrequency, NumURL, NumInternetWords, NumAdjectives, Num_the, Num_i, Num_and, Num_him, Num_of 
male, 15, indUnk, Scorpio, 318.875000, 3.979719, 0.500000, 0.057722, 0.003120, 0.026521, 0.035881, 0.039002, 0.068643, 0.045242, 0.015601 
female, 14, HumanResources, Scorpio, 322.405797, 3.872641, 0.228986, 0.053513, 0.000348, 0.024197, 0.037184, 0.040004, 0.045993, 0.044426, 0.015389 
male, 35, Construction, Taurus, 1053.600000, 4.233025, 4.700000, 0.057051, 0.000000, 0.020490, 0.061470, 0.020892, 0.038168, 0.022499, 0.016071 
female, 14, indUnk, Aries, 1861.500000, 3.532258, 18.000000, 0.092979, 0.002846, 0.013283, 0.016129, 0.052182, 0.050285, 0.072106, 0.011385 
female, 16, Arts, Gemini, 995.076923, 3.849427, 0.000000, 0.063979, 0.000595, 0.022913, 0.037643, 0.052224, 0.043743, 0.068740, 0.012796 
female, 34, Education, Virgo, 867.031250, 4.235878, 0.000000, 0.054198, 0.000000, 0.036031, 0.046107, 0.034962, 0.038779, 0.039084, 0.019389 
male, 17, Student, Sagittarius, 387.333333, 3.816092, 1.500000, 0.085386, 0.000000, 0.019704, 0.032841, 0.068966, 0.039409, 0.073892, 0.014778 
female, 15, Transportation, Virgo, 1406.461538, 4.201287, 4.076923, 0.036075, 0.000000, 0.027574, 0.063419, 0.017693, 0.044577, 0.022518, 0.027803 
male, 24, Chemicals, Libra, 1362.166667, 4.108584, 1.125000, 0.060324, 0.000084, 0.030581, 0.041263, 0.044280, 0.056177, 0.053915, 0.015793 
male, 25, Law, Aquarius, 659.250000, 4.446880, 14.250000, 0.021922, 0.000000, 0.048904, 0.055649, 0.008432, 0.047218, 0.016863, 0.033727 
male, 23, Biotech, Taurus, 481.357143, 3.861891, 5.785714, 0.079083, 0.000000, 0.025215, 0.052722, 0.057307, 0.052722, 0.057880, 0.028653 
female, 25, Marketing, Scorpio, 1774.000000, 3.806867, 1.500000, 0.075107, 0.000000, 0.021459, 0.035408, 0.064378, 0.045064, 0.083691, 0.011803 
female, 25, indUnk, Aquarius, 701.800000, 4.104094, 2.800000, 0.067836, 0.000000, 0.032749, 0.039766, 0.052632, 0.038596, 0.060819, 0.010526 
male, 39, Internet, Aries, 1287.912500, 4.256155, 1.087500, 0.049116, 0.000124, 0.027264, 0.067498, 0.025198, 0.054404, 0.028462, 0.021274 
male, 23, Religion, Gemini, 1027.000000, 4.180461, 20.333333, 0.052917, 0.000000, 0.014925, 0.036635, 0.036635, 0.033921, 0.037992, 0.020353 
female, 14, indUnk, Aquarius, 434.111111, 3.771236, 2.555556, 0.070463, 0.000000, 0.021236, 0.027027, 0.060811, 0.055985, 0.069498, 0.009653 
male, 17, indUnk, Capricorn, 2302.866667, 4.061016, 0.000000, 0.045497, 0.000059, 0.034387, 0.056078, 0.032918, 0.060781, 0.034505, 0.016635 
female, 26, indUnk, Virgo, 853.147059, 3.874833, 2.205882, 0.049693, 0.000134, 0.022575, 0.037002, 0.035266, 0.053299, 0.045151, 0.012290 
male, 15, Education, Aries, 687.500000, 4.077094, 3.750000, 0.025945, 0.000741, 0.030393, 0.047443, 0.017050, 0.036323, 0.023721, 0.022239 
female, 26, indUnk, Cancer, 242.372093, 3.991574, 0.000000, 0.070088, 0.001149, 0.029874, 0.027576, 0.034087, 0.040980, 0.042895, 0.014937 
female, 14, indUnk, Aquarius, 218.625000, 3.729211, 1.625000, 0.061834, 0.000000, 0.021322, 0.025586, 0.055437, 0.059701, 0.063966, 0.006397 
female, 24, Communications-Media, Aries, 949.333333, 3.964917, 1.416667, 0.043645, 0.001392, 0.024433, 0.043366, 0.029514, 0.051371, 0.033273, 0.015453 
female, 14, Student, Pisces, 300.875000, 3.772727, 1.937500, 0.056426, 0.012539, 0.010972, 0.030564, 0.034483, 0.037618, 0.039185, 0.004702 
female, 14, indUnk, Libra, 891.232143, 3.804620, 1.535714, 0.054505, 0.004269, 0.024394, 0.036438, 0.042003, 0.037734, 0.049245, 0.008919 
male, 23, indUnk, Capricorn, 525.666667, 4.022959, 7.000000, 0.063776, 0.000000, 0.025510, 0.030612, 0.051020, 0.025510, 0.051020, 0.022959 
female, 23, indUnk, Virgo, 3077.796296, 3.830487, 7.740741, 0.060338, 0.000691, 0.023831, 0.037083, 0.045565, 0.047132, 0.057250, 0.015096 
male, 15, Student, Aquarius, 763.814815, 4.005244, 1.462963, 0.049136, 0.000971, 0.027869, 0.052437, 0.035832, 0.051078, 0.041561, 0.015925 
female, 17, Fashion, Sagittarius, 607.000000, 3.572089, 3.071429, 0.080706, 0.001681, 0.012190, 0.023539, 0.071459, 0.058848, 0.085330, 0.011349 
female, 17, indUnk, Scorpio, 1880.000000, 3.915760, 4.666667, 0.060634, 0.000231, 0.026846, 0.033326, 0.049757, 0.048831, 0.061097, 0.019440 
male, 24, Government, Leo, 480.804348, 4.106387, 1.804348, 0.050316, 0.000000, 0.026179, 0.061641, 0.023394, 0.044560, 0.024694, 0.019681 
male, 27, indUnk, Gemini, 450.125000, 4.266588, 1.500000, 0.034360, 0.000000, 0.027251, 0.036730, 0.020142, 0.050948, 0.027251, 0.030806 
female, 25, indUnk, Virgo, 1951.200000, 4.140358, 0.781818, 0.052682, 0.000019, 0.033238, 0.040066, 0.037269, 0.056984, 0.042728, 0.021277 
male, 23, Student, Aries, 959.600000, 3.955482, 7.200000, 0.062655, 0.000824, 0.023908, 0.032976, 0.052762, 0.046167, 0.057708, 0.023908 
female, 16, LawEnforcement-Security, Taurus, 2534.666667, 4.507410, 0.000000, 0.010077, 0.000000, 0.039715, 0.077653, 0.000000, 0.056313, 0.013634, 0.021932 
female, 35, Arts, Aquarius, 1857.000000, 3.910998, 1.518519, 0.074376, 0.000624, 0.025039, 0.036817, 0.058619, 0.066732, 0.062324, 0.016966 
male, 14, indUnk, Sagittarius, 153.521739, 3.742448, 1.695652, 0.065713, 0.000000, 0.018018, 0.022258, 0.046105, 0.045575, 0.052994, 0.015368 
female, 17, indUnk, Libra, 578.653333, 3.860434, 1.133333, 0.077033, 0.001690, 0.024907, 0.025974, 0.033090, 0.042341, 0.041274, 0.009429 
male, 15, indUnk, Virgo, 327.125000, 3.614641, 10.500000, 0.059392, 0.000000, 0.027624, 0.034530, 0.051105, 0.044199, 0.051105, 0.019337 
male, 26, Technology, Libra, 1222.400000, 3.976578, 6.200000, 0.055953, 0.000000, 0.033832, 0.036435, 0.035133, 0.046845, 0.039688, 0.022772 
male, 24, Technology, Taurus, 683.500000, 5.081784, 3.333333, 0.026022, 0.000000, 0.064436, 0.044610, 0.000000, 0.045849, 0.000000, 0.032218 
female, 27, Technology, Scorpio, 384.333333, 4.010435, 1.333333, 0.055652, 0.000000, 0.020870, 0.064348, 0.040000, 0.057391, 0.040000, 0.013913 
male, 25, Student, Gemini, 279.205882, 3.940639, 2.382353, 0.041511, 0.000000, 0.026982, 0.049398, 0.029058, 0.055210, 0.031548, 0.014529 
female, 15, Student, Pisces, 764.785714, 3.665526, 4.357143, 0.076686, 0.001369, 0.017802, 0.024307, 0.061965, 0.020883, 0.087984, 0.004451 
female, 36, Arts, Aries, 4725.580000, 4.034543, 3.080000, 0.059234, 0.000154, 0.028328, 0.046035, 0.042842, 0.054504, 0.050492, 0.016700 
female, 16, Education, Taurus, 1013.411765, 4.091838, 4.431373, 0.040535, 0.000554, 0.023593, 0.057794, 0.027630, 0.042910, 0.034677, 0.019238 
female, 15, indUnk, Sagittarius, 848.000000, 3.340775, 1.500000, 0.091267, 0.000657, 0.014445, 0.015102, 0.065660, 0.015758, 0.074196, 0.005253 
male, 35, indUnk, Aries, 854.000000, 4.031471, 12.000000, 0.053501, 0.000000, 0.029111, 0.035405, 0.031471, 0.041699, 0.031471, 0.020456 
male, 14, Student, Gemini, 644.571429, 3.844908, 3.357143, 0.037069, 0.000426, 0.020452, 0.033660, 0.014487, 0.030251, 0.016617, 0.008522 
male, 40, Government, Scorpio, 520.400000, 3.912782, 1.800000, 0.058647, 0.001504, 0.024060, 0.024060, 0.055639, 0.042105, 0.055639, 0.021053 
female, 37, BusinessServices, Taurus, 3923.666667, 4.194939, 7.000000, 0.049715, 0.000356, 0.040449, 0.048289, 0.023343, 0.053991, 0.027976, 0.029223 
female, 17, Student, Leo, 1446.263158, 3.947565, 4.421053, 0.042666, 0.000144, 0.017670, 0.034621, 0.032754, 0.044821, 0.039649, 0.009481 
female, 15, Student, Aries, 2034.500000, 3.685688, 0.000000, 0.099638, 0.000000, 0.005435, 0.014493, 0.090580, 0.043478, 0.096014, 0.005435 
female, 35, Marketing, Cancer, 1642.772727, 4.339176, 3.409091, 0.056069, 0.000120, 0.042622, 0.046704, 0.031336, 0.054148, 0.035538, 0.021971 
female, 14, Student, Scorpio, 463.312500, 3.966292, 2.312500, 0.041199, 0.005886, 0.019262, 0.032103, 0.031568, 0.050294, 0.036383, 0.014981 
female, 25, Communications-Media, Pisces, 551.969697, 4.028976, 2.545455, 0.064809, 0.000000, 0.032294, 0.036496, 0.049325, 0.059721, 0.051316, 0.013935 
male, 17, indUnk, Pisces, 1056.812500, 3.984682, 2.687500, 0.049252, 0.000118, 0.029221, 0.036291, 0.038765, 0.058914, 0.051844, 0.016025 
female, 23, Non-Profit, Libra, 740.000000, 4.105409, 5.000000, 0.042996, 0.000000, 0.034674, 0.037448, 0.030513, 0.062413, 0.031900, 0.026352 
male, 25, indUnk, Pisces, 875.666667, 4.059830, 2.023810, 0.050778, 0.000221, 0.027597, 0.041947, 0.030025, 0.056187, 0.033779, 0.014461 
female, 34, indUnk, Leo, 569.500000, 3.986002, 0.125000, 0.073491, 0.001750, 0.020122, 0.031496, 0.046369, 0.024497, 0.047244, 0.008749 
male, 16, Engineering, Sagittarius, 373.000000, 3.747032, 3.090909, 0.032877, 0.003653, 0.013699, 0.000913, 0.014612, 0.016438, 0.016438, 0.004566 
male, 23, Advertising, Pisces, 1869.851852, 4.504461, 2.703704, 0.037206, 0.000803, 0.041488, 0.051838, 0.018112, 0.058084, 0.019807, 0.027123 
male, 23, Student, Taurus, 600.000000, 3.952569, 5.200000, 0.060606, 0.002635, 0.036891, 0.023715, 0.044796, 0.047431, 0.044796, 0.025033 
male, 15, indUnk, Capricorn, 597.440000, 3.640263, 2.840000, 0.067999, 0.000731, 0.024129, 0.022179, 0.058250, 0.037534, 0.066049, 0.010480 
male, 23, Communications-Media, Taurus, 949.333333, 3.964917, 1.416667, 0.043645, 0.001392, 0.024433, 0.043366, 0.029514, 0.051371, 0.033273, 0.015453 
male, 23, indUnk, Pisces, 80.836066, 4.171743, 1.295082, 0.132826, 0.000000, 0.021997, 0.032995, 0.005922, 0.032995, 0.006768, 0.020305 
male, 17, indUnk, Aquarius, 215.076923, 3.645372, 6.000000, 0.048240, 0.002608, 0.018253, 0.043025, 0.029987, 0.040417, 0.039113, 0.010430 
female, 15, indUnk, Leo, 1018.153846, 3.846556, 0.000000, 0.073816, 0.000872, 0.029352, 0.029352, 0.060448, 0.040686, 0.075850, 0.018018 
female, 23, Government, Virgo, 896.000000, 4.031496, 5.000000, 0.051369, 0.000000, 0.028496, 0.040120, 0.035996, 0.045369, 0.049119, 0.019498 
male, 26, indUnk, Gemini, 864.846154, 4.450911, 3.153846, 0.038401, 0.000000, 0.037609, 0.047506, 0.021774, 0.045131, 0.024149, 0.021378 
male, 16, Student, Pisces, 1782.187500, 4.175575, 4.750000, 0.047738, 0.000000, 0.032948, 0.044370, 0.033826, 0.048909, 0.040123, 0.025772 
female, 17, indUnk, Virgo, 807.551020, 3.699860, 1.755102, 0.074147, 0.002338, 0.017111, 0.024123, 0.065264, 0.060215, 0.070313, 0.011127 
male, 25, indUnk, Aquarius, 936.500000, 3.842051, 0.500000, 0.041026, 0.000000, 0.022564, 0.051282, 0.029744, 0.064615, 0.033846, 0.027692 
female, 24, Science, Scorpio, 2281.500000, 3.920103, 7.000000, 0.097079, 0.000000, 0.030928, 0.020619, 0.083333, 0.046392, 0.095361, 0.011168 
female, 24, indUnk, Cancer, 937.545455, 4.925024, 3.909091, 0.037249, 0.000000, 0.042980, 0.056351, 0.017192, 0.068768, 0.017192, 0.029608 
male, 37, Religion, Scorpio, 1724.210526, 4.431219, 4.526316, 0.045584, 0.000000, 0.039091, 0.059516, 0.021642, 0.057216, 0.022995, 0.027323 
male, 17, Student, Leo, 698.571429, 3.972380, 2.857143, 0.057880, 0.003656, 0.031885, 0.039602, 0.037368, 0.055240, 0.042445, 0.017059 
male, 13, Science, Sagittarius, 259.572954, 3.903875, 0.281139, 0.047367, 0.000535, 0.024995, 0.036662, 0.031845, 0.045761, 0.038000, 0.014290 
female, 24, Law, Libra, 402.750000, 4.012453, 0.500000, 0.061021, 0.000000, 0.023661, 0.029888, 0.043587, 0.057285, 0.054795, 0.021171 
male, 13, Student, Libra, 1687.500000, 3.704720, 0.000000, 0.097695, 0.000000, 0.032931, 0.028540, 0.087816, 0.034029, 0.107574, 0.016465 
male, 16, Student, Aries, 164.000000, 4.082988, 4.250000, 0.056017, 0.000000, 0.037344, 0.047718, 0.037344, 0.026971, 0.037344, 0.020747 
male, 23, Government, Pisces, 594.666667, 3.872648, 9.555556, 0.057887, 0.002894, 0.018090, 0.037627, 0.032562, 0.052098, 0.044139, 0.014472 
female, 27, Education, Virgo, 2376.029703, 4.696538, 0.000000, 0.039846, 0.000039, 0.047126, 0.058418, 0.011801, 0.046774, 0.012877, 0.033329 
female, 25, Arts, Capricorn, 1150.333333, 3.791613, 4.277778, 0.059147, 0.000000, 0.024355, 0.033877, 0.048526, 0.061344, 0.055301, 0.011536 
male, 23, Communications-Media, Gemini, 1530.363636, 4.348747, 4.181818, 0.026350, 0.000000, 0.037458, 0.070008, 0.010075, 0.054766, 0.014208, 0.025316 
female, 24, indUnk, Scorpio, 781.400000, 3.717412, 0.400000, 0.051380, 0.000000, 0.016175, 0.045671, 0.037108, 0.053283, 0.068506, 0.021884 
female, 14, indUnk, Pisces, 1233.076923, 3.910710, 4.307692, 0.060990, 0.000000, 0.033423, 0.023908, 0.049768, 0.039522, 0.059771, 0.017809 
female, 15, indUnk, Pisces, 470.000000, 3.708087, 2.916667, 0.086128, 0.003287, 0.009204, 0.022354, 0.069034, 0.032873, 0.088100, 0.011834 
male, 16, Student, Virgo, 888.400000, 4.019182, 2.640000, 0.052117, 0.000181, 0.022258, 0.050308, 0.039812, 0.045060, 0.045603, 0.014839 
female, 14, indUnk, Aries, 1044.419355, 3.814893, 2.677419, 0.067162, 0.002121, 0.024037, 0.027925, 0.058089, 0.047249, 0.073878, 0.012136 
female, 14, Arts, Leo, 297.641176, 3.943343, 0.241176, 0.046799, 0.000623, 0.026653, 0.039006, 0.032108, 0.044773, 0.039824, 0.014651 
male, 40, Technology, Aries, 1058.260870, 4.101786, 0.000000, 0.045838, 0.000000, 0.029491, 0.054769, 0.032187, 0.052410, 0.033536, 0.018874 
male, 16, Student, Aquarius, 118.600000, 3.706250, 2.950000, 0.040625, 0.004687, 0.026562, 0.035937, 0.028125, 0.045312, 0.031250, 0.009375 
male, 15, indUnk, Libra, 900.280000, 3.919032, 1.840000, 0.047014, 0.003657, 0.027860, 0.031517, 0.036566, 0.056939, 0.051193, 0.012885 
female, 15, Student, Libra, 307.166667, 3.810476, 0.000000, 0.062715, 0.000000, 0.027567, 0.027567, 0.047553, 0.039972, 0.059269, 0.013784 
female, 16, indUnk, Sagittarius, 1520.000000, 3.750308, 2.300000, 0.045398, 0.000493, 0.016531, 0.041451, 0.038243, 0.054034, 0.051813, 0.011350 
male, 26, indUnk, Sagittarius, 740.666667, 3.697171, 0.333333, 0.051581, 0.000000, 0.006656, 0.023295, 0.043261, 0.076539, 0.046589, 0.013311 
male, 23, indUnk, Gemini, 2532.000000, 4.174200, 3.083333, 0.047534, 0.000137, 0.041764, 0.048564, 0.030567, 0.052686, 0.039909, 0.023492 
male, 14, indUnk, Gemini, 260.647059, 3.780717, 2.235294, 0.059727, 0.000853, 0.011092, 0.047782, 0.043515, 0.035836, 0.060580, 0.011945 
male, 17, Student, Scorpio, 3610.250000, 4.051908, 18.500000, 0.044893, 0.000000, 0.030022, 0.051908, 0.033389, 0.064534, 0.033389, 0.014871 
female, 15, Student, Gemini, 868.760000, 3.855672, 1.920000, 0.051837, 0.000533, 0.025031, 0.029469, 0.042961, 0.047222, 0.055388, 0.012427 
male, 15, indUnk, Sagittarius, 627.000000, 3.858462, 2.562500, 0.060000, 0.000000, 0.021154, 0.037692, 0.049231, 0.048846, 0.059231, 0.013077 
male, 23, indUnk, Gemini, 2600.666667, 4.581327, 5.166667, 0.032883, 0.000000, 0.041985, 0.071638, 0.008221, 0.047270, 0.009395, 0.034645 
female, 16, indUnk, Cancer, 1275.333333, 3.928131, 2.000000, 0.069815, 0.002053, 0.025667, 0.040041, 0.066735, 0.045175, 0.078029, 0.006160 
male, 15, Student, Sagittarius, 289.923077, 3.798119, 2.205128, 0.065166, 0.000000, 0.018139, 0.025865, 0.060464, 0.040645, 0.070205, 0.008062 
male, 40, indUnk, Cancer, 1394.500000, 4.441083, 0.500000, 0.031847, 0.000000, 0.055732, 0.044586, 0.011146, 0.047771, 0.017516, 0.039809 
male, 16, indUnk, Taurus, 1479.000000, 3.975806, 0.500000, 0.016129, 0.000000, 0.004032, 0.040323, 0.009409, 0.029570, 0.018817, 0.005376 
female, 16, indUnk, Cancer, 617.105263, 3.834205, 4.157895, 0.065402, 0.000981, 0.021256, 0.028777, 0.050033, 0.045782, 0.063767, 0.012426 
male, 40, Technology, Virgo, 533.200000, 3.909091, 5.600000, 0.052786, 0.000000, 0.030792, 0.035191, 0.036657, 0.038123, 0.042522, 0.010264 
male, 23, Science, Taurus, 1163.500000, 4.051654, 5.166667, 0.034823, 0.000000, 0.031341, 0.047591, 0.017411, 0.056878, 0.019733, 0.017411 
female, 16, Student, Gemini, 689.333333, 3.939048, 28.000000, 0.068571, 0.000000, 0.022857, 0.040000, 0.062857, 0.047619, 0.062857, 0.019048 
female, 15, Student, Cancer, 322.000000, 3.821958, 1.375000, 0.065282, 0.005935, 0.022255, 0.028190, 0.050445, 0.040059, 0.059347, 0.013353 
male, 23, Student, Libra, 896.818182, 4.074762, 7.363636, 0.047914, 0.000413, 0.028914, 0.035936, 0.036349, 0.048327, 0.044197, 0.015283 
female, 14, Internet, Aries, 395.454545, 3.406421, 1.090909, 0.063430, 0.001566, 0.024276, 0.028191, 0.051684, 0.025842, 0.060298, 0.008614 
female, 16, Student, Aries, 560.800000, 3.889043, 5.000000, 0.073509, 0.000000, 0.016644, 0.019417, 0.048544, 0.030513, 0.055479, 0.011096 
male, 17, Student, Leo, 636.428571, 4.073702, 2.428571, 0.043160, 0.000183, 0.027615, 0.049927, 0.025055, 0.050475, 0.030541, 0.018105 
male, 42, Religion, Scorpio, 715.333333, 4.595289, 1.333333, 0.017131, 0.002141, 0.053533, 0.057816, 0.004283, 0.059957, 0.010707, 0.038544 
male, 15, Student, Leo, 484.000000, 3.781250, 4.400000, 0.060937, 0.017188, 0.018750, 0.025000, 0.054688, 0.037500, 0.068750, 0.007812 
male, 16, indUnk, Scorpio, 2069.000000, 4.048924, 0.000000, 0.044357, 0.000652, 0.031963, 0.039791, 0.026745, 0.053490, 0.030659, 0.021526 
female, 16, Student, Sagittarius, 293.700000, 3.746173, 1.300000, 0.068878, 0.000000, 0.029337, 0.019133, 0.059949, 0.044643, 0.072704, 0.007653 
male, 17, Student, Pisces, 513.444444, 4.367675, 0.555556, 0.035917, 0.000000, 0.037807, 0.099244, 0.000000, 0.037807, 0.000000, 0.026465 
male, 16, Internet, Gemini, 394.848485, 3.827850, 3.000000, 0.058754, 0.004994, 0.026733, 0.029377, 0.047004, 0.049941, 0.065217, 0.008519 
male, 25, Student, Sagittarius, 891.191489, 4.041490, 1.808511, 0.038788, 0.000289, 0.028078, 0.050270, 0.022868, 0.053551, 0.028078, 0.024122 
female, 17, indUnk, Capricorn, 686.333333, 3.895932, 1.333333, 0.049196, 0.003784, 0.017029, 0.037843, 0.036897, 0.040681, 0.053926, 0.009461 
female, 26, Sports-Recreation, Taurus, 344.941176, 4.150035, 4.470588, 0.051663, 0.000000, 0.032555, 0.031847, 0.041047, 0.050248, 0.048832, 0.016985 
male, 37, indUnk, Gemini, 416.562500, 4.242521, 5.187500, 0.042648, 0.000000, 0.026098, 0.047740, 0.021642, 0.047740, 0.021642, 0.019096 
male, 17, Student, Sagittarius, 861.880000, 3.938043, 1.640000, 0.062506, 0.000274, 0.029608, 0.039203, 0.052088, 0.037193, 0.057845, 0.017545 
male, 14, Student, Sagittarius, 1050.333333, 4.065806, 0.166667, 0.036774, 0.000000, 0.022581, 0.043226, 0.024516, 0.077419, 0.033548, 0.017419 
male, 16, indUnk, Capricorn, 522.166667, 4.456615, 2.666667, 0.048364, 0.005690, 0.031294, 0.056899, 0.036984, 0.025605, 0.044097, 0.009957 
female, 16, indUnk, Scorpio, 377.240000, 3.792119, 3.200000, 0.047447, 0.001608, 0.015279, 0.031765, 0.034580, 0.028548, 0.042220, 0.008846 
male, 24, Student, Gemini, 410.200000, 3.826493, 4.400000, 0.078358, 0.000000, 0.024254, 0.029851, 0.057836, 0.070896, 0.057836, 0.020522 
female, 16, indUnk, Leo, 809.750000, 3.815077, 0.500000, 0.039458, 0.000000, 0.010012, 0.024735, 0.027680, 0.035336, 0.034747, 0.011190 
female, 16, Religion, Pisces, 433.461538, 4.092229, 1.923077, 0.045752, 0.000726, 0.027596, 0.031227, 0.036311, 0.050835, 0.042121, 0.013072 
female, 17, Student, Scorpio, 885.142857, 3.946497, 8.142857, 0.031210, 0.000637, 0.024841, 0.027389, 0.010191, 0.045223, 0.011465, 0.006369 
female, 14, Student, Sagittarius, 335.600000, 3.687912, 1.000000, 0.087912, 0.002198, 0.019780, 0.017582, 0.061538, 0.048352, 0.065934, 0.015385 
female, 26, Architecture, Cancer, 405.555556, 3.842105, 0.333333, 0.090526, 0.000000, 0.031579, 0.036842, 0.063158, 0.048421, 0.070526, 0.020000 
male, 17, indUnk, Gemini, 262.366197, 4.317034, 0.309859, 0.030127, 0.000232, 0.022943, 0.031750, 0.020162, 0.040556, 0.026883, 0.014600 
male, 13, Student, Aries, 1180.666667, 3.888035, 0.666667, 0.045005, 0.001098, 0.010977, 0.041712, 0.032931, 0.043908, 0.037322, 0.012075 
male, 16, Communications-Media, Virgo, 1024.473684, 4.168094, 0.000000, 0.041756, 0.001927, 0.031049, 0.040257, 0.028480, 0.051392, 0.043683, 0.016702 
female, 14, indUnk, Virgo, 606.200000, 3.586982, 2.600000, 0.072189, 0.001183, 0.022485, 0.039053, 0.039053, 0.018935, 0.057988, 0.009467 
male, 14, Student, Sagittarius, 650.200000, 4.084171, 2.400000, 0.025126, 0.000000, 0.018844, 0.042714, 0.006281, 0.052764, 0.010050, 0.026382 
female, 25, Marketing, Virgo, 1491.750000, 4.029034, 1.000000, 0.056718, 0.001350, 0.019581, 0.030385, 0.037137, 0.051992, 0.043889, 0.021607 
male, 13, indUnk, Aquarius, 854.064516, 3.980755, 2.677419, 0.044805, 0.000451, 0.026913, 0.042851, 0.030672, 0.046910, 0.038039, 0.014434 
female, 24, Non-Profit, Aries, 1177.868852, 4.399069, 0.901639, 0.030368, 0.000061, 0.032878, 0.064103, 0.016653, 0.049409, 0.020878, 0.024000 
male, 14, indUnk, Gemini, 893.000000, 4.110472, 0.750000, 0.057537, 0.001151, 0.035673, 0.050633, 0.040276, 0.040276, 0.054085, 0.013809 
male, 26, Technology, Libra, 929.250000, 4.130000, 9.750000, 0.047778, 0.000000, 0.020000, 0.044444, 0.040000, 0.047778, 0.045556, 0.007778 
male, 24, BusinessServices, Leo, 754.500000, 3.558962, 0.000000, 0.127358, 0.000000, 0.018868, 0.007075, 0.122642, 0.023585, 0.122642, 0.004717 
male, 15, BusinessServices, Gemini, 169.076923, 3.918004, 0.000000, 0.065954, 0.001783, 0.024955, 0.010695, 0.051693, 0.042781, 0.074866, 0.008913 
female, 25, Law, Leo, 1483.076923, 4.136451, 6.076923, 0.066509, 0.000858, 0.032826, 0.051706, 0.044411, 0.059429, 0.046771, 0.018236 
female, 26, indUnk, Taurus, 163.233333, 3.630096, 2.600000, 0.059303, 0.000000, 0.019274, 0.037064, 0.037064, 0.039288, 0.059303, 0.008895 
